order_id,customer_id,email,order_date,order_channel,payment_method,shipping_speed,is_expedited,agent_id,shipping_address,billing_address,order_total,total_items,clv_bucket
SO-76514618,CUST-4297,wendy98@example.org,2025-03-23,ebay,ebay,standard,False,ONLINE,"8321 Dustin Street Suite 105, Port Kennethland, OH 98327","8321 Dustin Street Suite 105, Port Kennethland, OH 98327",7337.65,24,high
SO-35966037,CUST-4186,rebecca88@example.com,2025-04-23,web,ach,two-day,True,ONLINE,"9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875","9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875",1348.17,8,high
SO-69429294,CUST-4186,rebecca88@example.com,2024-12-13,web,paypal,standard,False,ONLINE,"9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875","9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875",7552.94,41,high
SO-22704004,CUST-4186,rebecca88@example.com,2025-01-04,web,"google pay",standard,False,"","9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875","9511 Samantha Fort Apt. 739, Lake Martinburgh, ME 81875",7514.24,24,high
SO-44586770,CUST-4597,ohill@example.org,2025-03-29,web,ach,standard,False,ONLINE,"5833 Emily Mountain Suite 268, Port Donna, AZ 35673","5833 Emily Mountain Suite 268, Port Donna, AZ 35673",1162.88,4,high
SO-43627749,CUST-4597,ohill@example.org,2025-06-12,phone,"credit card",standard,False,CSR-0003,"5833 Emily Mountain Suite 268, Port Donna, AZ 35673","5833 Emily Mountain Suite 268, Port Donna, AZ 35673",1427.34,9,high
SO-86915261,CUST-3937,ryan15@example.com,2025-06-21,web,ach,two-day,True,ONLINE,"450 Donovan Ville, East Monicaberg, PW 84157","450 Donovan Ville, East Monicaberg, PW 84157",3612.32,19,high
SO-12432495,CUST-3937,ryan15@example.com,2024-11-05,phone,"credit card",standard,False,CSR-0005,"450 Donovan Ville, East Monicaberg, PW 84157","450 Donovan Ville, East Monicaberg, PW 84157",7764.85,39,high
SO-78399342,CUST-3937,ryan15@example.com,2024-10-21,web,"apple pay",standard,False,ONLINE,"450 Donovan Ville, East Monicaberg, PW 84157","450 Donovan Ville, East Monicaberg, PW 84157",5560.03,22,high
SO-54809671,CUST-4505,loganjackson@example.com,2025-03-12,phone,"credit card",standard,False,CSR-0015,"1125 Blair Plain, Russellland, CO 78623","1125 Blair Plain, Russellland, CO 78623",6702.75,28,high
SO-04776399,CUST-4505,loganjackson@example.com,2024-08-19,"social media","credit card",two-day,True,ONLINE,"1125 Blair Plain, Russellland, CO 78623","1125 Blair Plain, Russellland, CO 78623",459.24,3,high
SO-85965969,CUST-4505,loganjackson@example.com,2025-05-19,"social media","apple pay",standard,False,ONLINE,"1125 Blair Plain, Russellland, CO 78623","1125 Blair Plain, Russellland, CO 78623",3200.83,18,high
SO-76399623,CUST-4531,anthony35@example.org,2025-07-16,phone,ach,standard,False,CSR-0016,"1950 Scott Village Apt. 542, New Lisaville, FM 73198","1950 Scott Village Apt. 542, New Lisaville, FM 73198",3301.78,21,low
SO-15178017,CUST-4531,anthony35@example.org,2025-02-27,phone,ach,standard,False,CSR-0003,"1950 Scott Village Apt. 542, New Lisaville, FM 73198","1950 Scott Village Apt. 542, New Lisaville, FM 73198",3258.37,15,low
SO-08287875,CUST-4531,anthony35@example.org,2025-05-21,phone,ach,two-day,True,CSR-0019,"1950 Scott Village Apt. 542, New Lisaville, FM 73198","1950 Scott Village Apt. 542, New Lisaville, FM 73198",5750.55,18,low
SO-70259441,CUST-4707,debra86@example.net,2025-01-11,"social media","credit card",standard,False,ONLINE,"284 Rasmussen Mews, Hernandezstad, ME 20955","284 Rasmussen Mews, Hernandezstad, ME 20955",7897.02,28,high
SO-79933143,CUST-3891,sean99@example.com,2025-04-02,phone,ach,overnight,True,CSR-0013,"51267 Michael Crossroad, East Chelsea, GA 17546","51267 Michael Crossroad, East Chelsea, GA 17546",4905.29,20,high
SO-05021847,CUST-3891,sean99@example.com,2024-08-08,web,"apple pay",overnight,True,"","51267 Michael Crossroad, East Chelsea, GA 17546","51267 Michael Crossroad, East Chelsea, GA 17546",1188.15,10,high
SO-12708859,CUST-5045,boonetaylor@example.com,2024-10-12,ebay,ebay,standard,False,ONLINE,"292 Joseph Lodge Apt. 063, Hollandbury, VT 87501","292 Joseph Lodge Apt. 063, Hollandbury, VT 87501",4497.05,10,high
SO-77185583,CUST-5045,boonetaylor@example.com,2025-06-17,ebay,ebay,standard,False,ONLINE,"292 Joseph Lodge Apt. 063, Hollandbury, VT 87501","292 Joseph Lodge Apt. 063, Hollandbury, VT 87501",307.2,4,high
SO-24965209,CUST-4862,lindsey32@example.net,2025-06-08,web,paypal,standard,False,ONLINE,"328 Trevino Shore, Fernandezstad, VT 39553","328 Trevino Shore, Fernandezstad, VT 39553",2320.1,11,high
SO-44613692,CUST-4862,lindsey32@example.net,2025-02-11,web,"credit card",standard,False,ONLINE,"328 Trevino Shore, Fernandezstad, VT 39553","328 Trevino Shore, Fernandezstad, VT 39553",4381.7,16,high
SO-21479028,CUST-3927,ericroberts@example.net,2025-01-31,web,"apple pay",standard,False,ONLINE,"814 Rodriguez Squares, West Andrewstad, OR 61669","814 Rodriguez Squares, West Andrewstad, OR 61669",5842.41,17,low
SO-92537317,CUST-3927,ericroberts@example.net,2024-10-22,web,"apple pay",standard,False,ONLINE,"814 Rodriguez Squares, West Andrewstad, OR 61669","814 Rodriguez Squares, West Andrewstad, OR 61669",5233.87,17,low
SO-56161055,CUST-4648,keith73@example.net,2024-08-06,web,"credit card",standard,False,ONLINE,"3049 Vanessa Oval, Vancefort, FL 96385","3049 Vanessa Oval, Vancefort, FL 96385",4568.17,30,high
SO-47634479,CUST-4122,youngmelissa@example.com,2025-05-11,"social media","google pay",standard,False,ONLINE,"688 Rebecca Alley, South Charlesland, AZ 17760","688 Rebecca Alley, South Charlesland, AZ 17760",1033.21,5,high
SO-88523877,CUST-4122,youngmelissa@example.com,2025-03-18,web,"google pay",two-day,True,ONLINE,"688 Rebecca Alley, South Charlesland, AZ 17760","688 Rebecca Alley, South Charlesland, AZ 17760",9351.81,25,high
SO-97956453,CUST-4700,owilliams@example.org,2025-05-06,web,ach,standard,False,ONLINE,"86203 Jeremy Light, South Ericatown, WV 44624","86203 Jeremy Light, South Ericatown, WV 44624",4655.23,24,high
SO-81035467,CUST-4415,xgarcia@example.net,2025-02-04,ebay,ebay,standard,False,ONLINE,"253 Chapman Path Apt. 492, Jonesstad, HI 02527","253 Chapman Path Apt. 492, Jonesstad, HI 02527",5621.55,30,high
SO-63912646,CUST-4415,xgarcia@example.net,2025-02-09,web,"google pay",standard,False,ONLINE,"253 Chapman Path Apt. 492, Jonesstad, HI 02527","253 Chapman Path Apt. 492, Jonesstad, HI 02527",6325.26,23,high
SO-92772428,CUST-4415,xgarcia@example.net,2025-01-11,web,"google pay",two-day,True,ONLINE,"253 Chapman Path Apt. 492, Jonesstad, HI 02527","253 Chapman Path Apt. 492, Jonesstad, HI 02527",3543.17,12,high
SO-07302835,CUST-3935,boydrobert@example.com,2025-07-14,"social media","google pay",overnight,True,ONLINE,"153 Kenneth Summit, Kayleechester, MD 87043","153 Kenneth Summit, Kayleechester, MD 87043",1333.59,4,low
SO-19979603,CUST-3935,boydrobert@example.com,2025-05-24,phone,ach,standard,False,CSR-0002,"153 Kenneth Summit, Kayleechester, MD 87043","153 Kenneth Summit, Kayleechester, MD 87043",3529.8,18,low
SO-23993614,CUST-4161,melvinmata@example.org,2024-08-12,web,"google pay",standard,False,ONLINE,"748 Barker Ridge, Bowmanshire, KY 82290","748 Barker Ridge, Bowmanshire, KY 82290",2184.32,9,high
SO-20866970,CUST-4161,melvinmata@example.org,2025-02-15,web,"apple pay",overnight,True,ONLINE,"748 Barker Ridge, Bowmanshire, KY 82290","748 Barker Ridge, Bowmanshire, KY 82290",6308.81,22,high
SO-90752676,CUST-4329,erinwallace@example.net,2024-08-02,web,ach,two-day,True,ONLINE,"Unit 2148 Box 8978, DPO AE 58276","Unit 2148 Box 8978, DPO AE 58276",1456.34,6,high
SO-81165428,CUST-4329,erinwallace@example.net,2025-02-06,phone,"credit card",standard,False,CSR-0009,"Unit 2148 Box 8978, DPO AE 58276","Unit 2148 Box 8978, DPO AE 58276",6953.83,28,high
SO-05298369,CUST-3553,jakejimenez@example.com,2025-03-24,web,"google pay",standard,False,ONLINE,"84172 Valerie Creek Suite 140, Booneview, DE 78968","84172 Valerie Creek Suite 140, Booneview, DE 78968",164.92,4,high
SO-36168251,CUST-3553,jakejimenez@example.com,2024-12-20,web,"apple pay",two-day,True,ONLINE,"84172 Valerie Creek Suite 140, Booneview, DE 78968","84172 Valerie Creek Suite 140, Booneview, DE 78968",6975.96,40,high
SO-97590588,CUST-4289,christopheralexander@example.net,2024-08-12,ebay,ebay,standard,False,ONLINE,"9290 Phelps Square Suite 757, Jonathanstad, AZ 68464","9290 Phelps Square Suite 757, Jonathanstad, AZ 68464",2069.03,5,low
SO-59733100,CUST-4403,pattersonandrew@example.com,2025-02-27,web,"credit card",two-day,True,ONLINE,"9725 Joseph Spurs Suite 019, Brianfort, AL 61752","9725 Joseph Spurs Suite 019, Brianfort, AL 61752",2656.05,12,low
SO-95043020,CUST-4483,lhahn@example.com,2025-02-05,web,"credit card",two-day,True,ONLINE,"757 Thompson River Apt. 951, Danielstad, FL 35261","757 Thompson River Apt. 951, Danielstad, FL 35261",2357.31,10,high
SO-90725518,CUST-5248,garrettsabrina@example.net,2025-05-20,phone,ach,standard,False,"","PSC 0039, Box 2926, APO AA 47197","PSC 0039, Box 2926, APO AA 47197",5007.01,17,high
SO-68257163,CUST-5248,garrettsabrina@example.net,2024-09-25,web,"google pay",standard,False,ONLINE,"PSC 0039, Box 2926, APO AA 47197","PSC 0039, Box 2926, APO AA 47197",8546.53,37,high
SO-00971647,CUST-5248,garrettsabrina@example.net,2024-08-10,web,ach,standard,False,ONLINE,"PSC 0039, Box 2926, APO AA 47197","PSC 0039, Box 2926, APO AA 47197",9075.64,36,high
SO-46871884,CUST-5045,boonetaylor@example.com,2024-10-06,phone,"credit card",overnight,True,CSR-0005,"292 Joseph Lodge Apt. 063, Hollandbury, VT 87501","292 Joseph Lodge Apt. 063, Hollandbury, VT 87501",1972.62,6,high
SO-77212100,CUST-5045,boonetaylor@example.com,2024-08-31,newegg,newegg,two-day,True,"","292 Joseph Lodge Apt. 063, Hollandbury, VT 87501","292 Joseph Lodge Apt. 063, Hollandbury, VT 87501",3936.51,9,high
SO-05188825,CUST-5045,boonetaylor@example.com,2025-01-22,web,paypal,two-day,True,ONLINE,"292 Joseph Lodge Apt. 063, Hollandbury, VT 87501","292 Joseph Lodge Apt. 063, Hollandbury, VT 87501",2554.89,20,high
SO-32157317,CUST-5265,nataliejones@example.org,2024-11-21,web,ach,standard,False,ONLINE,"5878 Chen Lodge Suite 826, South Jonathan, OR 86877","5878 Chen Lodge Suite 826, South Jonathan, OR 86877",8366.5,46,medium
SO-79817873,CUST-5265,nataliejones@example.org,2025-02-23,phone,"credit card",standard,False,CSR-0010,"5878 Chen Lodge Suite 826, South Jonathan, OR 86877","5878 Chen Lodge Suite 826, South Jonathan, OR 86877",6176.42,29,medium
SO-80391083,CUST-5265,nataliejones@example.org,2024-08-08,web,"apple pay",standard,False,ONLINE,"5878 Chen Lodge Suite 826, South Jonathan, OR 86877","5878 Chen Lodge Suite 826, South Jonathan, OR 86877",2681.3,13,medium
SO-88009890,CUST-3698,caseycheryl@example.org,2025-07-17,web,"credit card",standard,False,ONLINE,"89461 Brianna Point, West Johnberg, OK 10155","89461 Brianna Point, West Johnberg, OK 10155",8130.24,29,high
SO-21008754,CUST-3698,caseycheryl@example.org,2025-06-23,"social media",paypal,two-day,True,ONLINE,"89461 Brianna Point, West Johnberg, OK 10155","89461 Brianna Point, West Johnberg, OK 10155",356.55,5,high
SO-27295005,CUST-3698,caseycheryl@example.org,2024-08-04,web,"apple pay",standard,False,ONLINE,"89461 Brianna Point, West Johnberg, OK 10155","89461 Brianna Point, West Johnberg, OK 10155",6952.61,30,high
SO-58627181,CUST-4534,susan82@example.org,2025-06-21,ebay,ebay,overnight,True,ONLINE,"0689 Alexis Station Apt. 976, Christensenchester, UT 51619","0689 Alexis Station Apt. 976, Christensenchester, UT 51619",6569.0,28,medium
SO-27326313,CUST-4534,susan82@example.org,2025-05-03,web,ach,standard,False,ONLINE,"0689 Alexis Station Apt. 976, Christensenchester, UT 51619","0689 Alexis Station Apt. 976, Christensenchester, UT 51619",7180.49,27,medium
SO-76075718,CUST-4534,susan82@example.org,2024-11-17,web,ach,standard,False,ONLINE,"0689 Alexis Station Apt. 976, Christensenchester, UT 51619","0689 Alexis Station Apt. 976, Christensenchester, UT 51619",6081.55,33,medium
SO-39809802,CUST-4097,nicholasrios@example.net,2025-06-14,web,"credit card",standard,False,ONLINE,"662 Carrie Radial, North Stephanieberg, IN 80931","662 Carrie Radial, North Stephanieberg, IN 80931",1134.68,4,high
SO-93863608,CUST-3463,qroberts@example.com,2024-07-22,phone,ach,overnight,True,CSR-0019,"3512 Mendez Ports Suite 948, East Michael, OH 68839","3512 Mendez Ports Suite 948, East Michael, OH 68839",3860.75,14,low
SO-30627468,CUST-3463,qroberts@example.com,2025-07-19,web,"google pay",standard,False,ONLINE,"3512 Mendez Ports Suite 948, East Michael, OH 68839","3512 Mendez Ports Suite 948, East Michael, OH 68839",1166.22,10,low
SO-80096017,CUST-4247,wlopez@example.com,2025-05-05,phone,ach,standard,False,CSR-0015,"3044 Perez Run Suite 162, Zacharyville, AL 88776","3044 Perez Run Suite 162, Zacharyville, AL 88776",182.9,5,high
SO-87547611,CUST-4247,wlopez@example.com,2025-06-10,web,"google pay",two-day,True,ONLINE,"3044 Perez Run Suite 162, Zacharyville, AL 88776","3044 Perez Run Suite 162, Zacharyville, AL 88776",2482.98,16,high
SO-08430380,CUST-4088,drewdaniel@example.net,2025-03-29,web,ach,overnight,True,ONLINE,"216 Brock Squares Apt. 613, Lake Larryburgh, PW 38145","216 Brock Squares Apt. 613, Lake Larryburgh, PW 38145",5807.02,17,medium
SO-14171485,CUST-3718,ysharp@example.org,2024-10-16,ebay,ebay,standard,False,ONLINE,"77893 Hartman Canyon Apt. 992, Garciaburgh, WY 38990","77893 Hartman Canyon Apt. 992, Garciaburgh, WY 38990",4244.07,20,high
SO-47603456,CUST-4614,smithjesse@example.org,2024-08-03,phone,"credit card",standard,False,CSR-0015,"62853 Hayes Via Apt. 112, South Paulstad, AK 89729","62853 Hayes Via Apt. 112, South Paulstad, AK 89729",1952.6,10,high
SO-73870662,CUST-5342,courtneyruiz@example.com,2024-11-08,web,paypal,standard,False,ONLINE,"79772 James Row Apt. 885, South Margaretport, VI 79629","79772 James Row Apt. 885, South Margaretport, VI 79629",8714.28,49,medium
SO-18656438,CUST-3959,jameslarry@example.org,2024-09-14,web,ach,two-day,True,ONLINE,"6406 Kenneth Turnpike Apt. 648, Lake Patrick, IN 24926","6406 Kenneth Turnpike Apt. 648, Lake Patrick, IN 24926",694.67,3,low
SO-63294283,CUST-4154,oclark@example.net,2025-04-08,web,ach,overnight,True,ONLINE,"436 Hatfield Mission, Debraton, MO 06962","436 Hatfield Mission, Debraton, MO 06962",5205.13,19,high
SO-47399467,CUST-4154,oclark@example.net,2024-11-05,web,paypal,standard,False,ONLINE,"436 Hatfield Mission, Debraton, MO 06962","436 Hatfield Mission, Debraton, MO 06962",4614.47,29,high
SO-23994070,CUST-4154,oclark@example.net,2025-03-15,"social media",paypal,standard,False,ONLINE,"436 Hatfield Mission, Debraton, MO 06962","436 Hatfield Mission, Debraton, MO 06962",7390.95,27,high
SO-45523488,CUST-4786,scott93@example.net,2025-04-18,web,"google pay",two-day,True,ONLINE,"843 Edwin Fords Apt. 714, Floresfort, IL 50469","843 Edwin Fords Apt. 714, Floresfort, IL 50469",5434.68,15,high
SO-92124434,CUST-4786,scott93@example.net,2025-03-18,web,paypal,standard,False,ONLINE,"843 Edwin Fords Apt. 714, Floresfort, IL 50469","843 Edwin Fords Apt. 714, Floresfort, IL 50469",9328.58,29,high
SO-50856070,CUST-3775,charlesanderson@example.net,2024-08-03,web,"apple pay",standard,False,ONLINE,"79726 Stephen Lodge, New Sarahbury, PR 97644","79726 Stephen Lodge, New Sarahbury, PR 97644",5938.51,30,high
SO-39132863,CUST-3716,shannon31@example.com,2024-08-26,web,"apple pay",two-day,True,ONLINE,"Unit 9244 Box 8423, DPO AE 59300","Unit 9244 Box 8423, DPO AE 59300",2395.18,6,high
SO-33564437,CUST-5012,idavis@example.org,2025-04-26,web,"google pay",two-day,True,ONLINE,"5247 Beck Manors, East William, MH 47904","5247 Beck Manors, East William, MH 47904",2155.92,7,low
SO-67977453,CUST-5012,idavis@example.org,2024-08-27,web,"google pay",standard,False,ONLINE,"5247 Beck Manors, East William, MH 47904","5247 Beck Manors, East William, MH 47904",9928.11,28,low
SO-24662636,CUST-3759,valerie91@example.org,2024-10-01,phone,ach,two-day,True,CSR-0008,"74472 Carter Unions, Lake Crystal, NV 27867","74472 Carter Unions, Lake Crystal, NV 27867",776.45,5,medium
SO-62858517,CUST-4010,walkertara@example.org,2025-01-13,"social media","credit card",overnight,True,ONLINE,"667 Daniel Trail Apt. 890, Gaytown, TN 31186","667 Daniel Trail Apt. 890, Gaytown, TN 31186",7009.08,21,low
SO-50887765,CUST-4010,walkertara@example.org,2024-12-27,phone,"credit card",standard,False,"","667 Daniel Trail Apt. 890, Gaytown, TN 31186","667 Daniel Trail Apt. 890, Gaytown, TN 31186",4535.28,28,low
SO-50638664,CUST-4010,walkertara@example.org,2024-11-28,ebay,ebay,standard,False,ONLINE,"667 Daniel Trail Apt. 890, Gaytown, TN 31186","667 Daniel Trail Apt. 890, Gaytown, TN 31186",2118.76,9,low
SO-35216234,CUST-4172,staffordjeff@example.org,2025-02-27,"social media",paypal,standard,False,ONLINE,"88307 Chase Views Apt. 250, New Joseph, IA 82273","88307 Chase Views Apt. 250, New Joseph, IA 82273",5928.01,26,high
SO-02552397,CUST-4074,smithana@example.com,2025-03-29,web,paypal,standard,False,ONLINE,"89268 Samantha Flats, Tracyhaven, HI 44443","89268 Samantha Flats, Tracyhaven, HI 44443",4947.61,21,high
SO-64663592,CUST-4074,smithana@example.com,2025-05-06,web,"apple pay",standard,False,ONLINE,"89268 Samantha Flats, Tracyhaven, HI 44443","89268 Samantha Flats, Tracyhaven, HI 44443",320.43,1,high
SO-38625952,CUST-4074,smithana@example.com,2025-07-15,web,"apple pay",overnight,True,ONLINE,"89268 Samantha Flats, Tracyhaven, HI 44443","89268 Samantha Flats, Tracyhaven, HI 44443",6649.16,25,high
SO-34950000,CUST-5202,hcollins@example.net,2025-03-30,web,ach,standard,False,ONLINE,"595 Margaret Cove, Joneschester, MP 44058","595 Margaret Cove, Joneschester, MP 44058",2443.8,7,low
SO-58956051,CUST-5202,hcollins@example.net,2025-05-28,phone,ach,two-day,True,CSR-0011,"595 Margaret Cove, Joneschester, MP 44058","595 Margaret Cove, Joneschester, MP 44058",5893.17,16,low
SO-36898814,CUST-5202,hcollins@example.net,2024-12-09,phone,ach,two-day,True,CSR-0005,"595 Margaret Cove, Joneschester, MP 44058","595 Margaret Cove, Joneschester, MP 44058",4450.71,36,low
SO-36424656,CUST-4591,kenneth14@example.org,2024-11-18,web,"google pay",standard,False,ONLINE,"51373 James Run Suite 988, Smithfort, IA 88671","51373 James Run Suite 988, Smithfort, IA 88671",4173.73,26,high
SO-44420142,CUST-4365,jjones@example.com,2025-07-08,web,paypal,overnight,True,ONLINE,"PSC 1853, Box 8665, APO AP 17060","PSC 1853, Box 8665, APO AP 17060",2615.18,8,medium
SO-90897040,CUST-4365,jjones@example.com,2025-07-09,web,"apple pay",standard,False,ONLINE,"PSC 1853, Box 8665, APO AP 17060","PSC 1853, Box 8665, APO AP 17060",3633.3,13,medium
SO-34190798,CUST-4050,kyle79@example.org,2025-04-27,web,"apple pay",overnight,True,ONLINE,"7262 Michelle Heights Apt. 823, Payneton, NV 44894","7262 Michelle Heights Apt. 823, Payneton, NV 44894",5857.23,24,high
SO-38929390,CUST-3941,christina04@example.org,2024-12-29,phone,ach,standard,False,CSR-0008,"38703 Williams Locks, Christianfurt, NC 25603","38703 Williams Locks, Christianfurt, NC 25603",4657.27,30,high
SO-69886510,CUST-3941,christina04@example.org,2025-06-17,web,ach,standard,False,ONLINE,"38703 Williams Locks, Christianfurt, NC 25603","38703 Williams Locks, Christianfurt, NC 25603",10295.48,30,high
SO-85819168,CUST-3941,christina04@example.org,2024-10-23,web,"google pay",two-day,True,ONLINE,"38703 Williams Locks, Christianfurt, NC 25603","38703 Williams Locks, Christianfurt, NC 25603",2177.97,8,high
SO-25782624,CUST-4364,ellisamanda@example.com,2024-11-25,phone,ach,standard,False,CSR-0003,"18376 Andrew Rue Suite 652, West Danafort, MI 49605","18376 Andrew Rue Suite 652, West Danafort, MI 49605",1779.79,12,high
