customer_id,loyalty_tier,clv_bucket,signup_channel,gender,customer_status,mailing_address,billing_address,signup_date,loyalty_enrollment_date,email,email_verified,marketing_opt_in,age,is_guest
GUEST-100742,unknown,unknown,unknown,unknown,guest,"15529 eric brook suite 617, chavezborough, fl 91074","15529 eric brook suite 617, chavezborough, fl 91074",,,webbjohn@example.org,False,False,"",True
GUEST-100743,unknown,unknown,unknown,unknown,guest,"00327 ray drive, port craig, ar 39119","00327 ray drive, port craig, ar 39119",,,melissarobinson@example.com,False,False,"",True
GUEST-100744,unknown,unknown,unknown,unknown,guest,"69858 bradley lights apt. 545, castanedashire, as 41137","69858 bradley lights apt. 545, castanedashire, as 41137",,,bradfordsamantha@example.org,False,False,"",True
GUEST-100745,unknown,unknown,unknown,unknown,guest,"8785 charlotte village, new beckyfort, nv 29630","8785 charlotte village, new beckyfort, nv 29630",,,cody16@example.com,False,False,"",True
GUEST-100746,unknown,unknown,unknown,unknown,guest,"95328 mendoza station apt. 016, new charles, hi 29177","95328 mendoza station apt. 016, new charles, hi 29177",,,christopherprince@example.org,False,False,"",True
GUEST-100747,unknown,unknown,unknown,unknown,guest,"91134 walsh courts apt. 053, lake jeremy, md 48845","91134 walsh courts apt. 053, lake jeremy, md 48845",,,ksims@example.com,False,False,"",True
GUEST-100748,unknown,unknown,unknown,unknown,guest,"21803 eric route apt. 046, south samantha, nv 90717","21803 eric route apt. 046, south samantha, nv 90717",,,jasonthomas@example.org,False,False,"",True
GUEST-100749,unknown,unknown,unknown,unknown,guest,"824 white plain, morrisfort, in 23684","824 white plain, morrisfort, in 23684",,,jboyer@example.net,False,False,"",True
GUEST-100750,unknown,unknown,unknown,unknown,guest,"850 kristin mountain, new teresaside, vt 00823","850 kristin mountain, new teresaside, vt 00823",,,christopherwhite@example.net,False,False,"",True
GUEST-100751,unknown,unknown,unknown,unknown,guest,"3431 lisa glen, east laura, nm 40587","3431 lisa glen, east laura, nm 40587",,,martinmichael@example.com,False,False,"",True
GUEST-100752,unknown,unknown,unknown,unknown,guest,"38596 andrew walk apt. 622, marshallfurt, ga 67817","38596 andrew walk apt. 622, marshallfurt, ga 67817",,,fjohnson@example.org,False,False,"",True
GUEST-100753,unknown,unknown,unknown,unknown,guest,"93298 gibbs shores, parksview, wy 30902","93298 gibbs shores, parksview, wy 30902",,,nicholas03@example.org,False,False,"",True
GUEST-100754,unknown,unknown,unknown,unknown,guest,"68612 richard shoals, whitetown, mh 06462","68612 richard shoals, whitetown, mh 06462",,,hooperjordan@example.com,False,False,"",True
GUEST-100755,unknown,unknown,unknown,unknown,guest,"76825 taylor trail apt. 108, west jonathantown, pw 50626","76825 taylor trail apt. 108, west jonathantown, pw 50626",,,megan17@example.org,False,False,"",True
GUEST-100756,unknown,unknown,unknown,unknown,guest,"269 brooks gateway, lake melissaborough, co 06562","269 brooks gateway, lake melissaborough, co 06562",,,derrickjohnson@example.com,False,False,"",True
GUEST-100757,unknown,unknown,unknown,unknown,guest,"779 april islands suite 768, reidburgh, pw 40764","779 april islands suite 768, reidburgh, pw 40764",,,bowenjulian@example.org,False,False,"",True
GUEST-100758,unknown,unknown,unknown,unknown,guest,"161 kelli extensions suite 223, new ralphmouth, ks 51891","161 kelli extensions suite 223, new ralphmouth, ks 51891",,,stephen40@example.org,False,False,"",True
GUEST-100759,unknown,unknown,unknown,unknown,guest,"32327 cox summit apt. 862, christyview, dc 55231","32327 cox summit apt. 862, christyview, dc 55231",,,stephenharrison@example.com,False,False,"",True
GUEST-100760,unknown,unknown,unknown,unknown,guest,"31243 kim creek, michaelland, nj 08479","31243 kim creek, michaelland, nj 08479",,,elizabethkirk@example.net,False,False,"",True
GUEST-100761,unknown,unknown,unknown,unknown,guest,"psc 2115, box 1742, apo ap 15719","psc 2115, box 1742, apo ap 15719",,,joshua71@example.net,False,False,"",True
GUEST-100762,unknown,unknown,unknown,unknown,guest,"1893 anne port apt. 174, east thomasmouth, nh 26049","1893 anne port apt. 174, east thomasmouth, nh 26049",,,schneiderkenneth@example.com,False,False,"",True
GUEST-100763,unknown,unknown,unknown,unknown,guest,"19428 smith crest suite 867, port janet, hi 05489","19428 smith crest suite 867, port janet, hi 05489",,,malonemark@example.com,False,False,"",True
GUEST-100764,unknown,unknown,unknown,unknown,guest,"70958 smith brooks, north justin, ne 03183","70958 smith brooks, north justin, ne 03183",,,dixonmichael@example.com,False,False,"",True
GUEST-100765,unknown,unknown,unknown,unknown,guest,"850 kristin mountain, new teresaside, vt 00823","850 kristin mountain, new teresaside, vt 00823",,,christopherwhite@example.net,False,False,"",True
GUEST-100766,unknown,unknown,unknown,unknown,guest,"064 moore cape apt. 275, williefurt, ms 28432","064 moore cape apt. 275, williefurt, ms 28432",,,jose39@example.net,False,False,"",True
GUEST-100767,unknown,unknown,unknown,unknown,guest,"17394 robert shore suite 099, north maureen, tx 14925","17394 robert shore suite 099, north maureen, tx 14925",,,fuenteskeith@example.com,False,False,"",True
GUEST-100768,unknown,unknown,unknown,unknown,guest,"629 bailey ranch, new lori, mo 97549","629 bailey ranch, new lori, mo 97549",,,lewisanita@example.com,False,False,"",True
GUEST-100769,unknown,unknown,unknown,unknown,guest,"962 jose knolls suite 719, kristinahaven, la 95161","962 jose knolls suite 719, kristinahaven, la 95161",,,thomas70@example.net,False,False,"",True
GUEST-100770,unknown,unknown,unknown,unknown,guest,"76825 taylor trail apt. 108, west jonathantown, pw 50626","76825 taylor trail apt. 108, west jonathantown, pw 50626",,,megan17@example.org,False,False,"",True
GUEST-100771,unknown,unknown,unknown,unknown,guest,"5610 wyatt well, lake derekfort, ga 10317","5610 wyatt well, lake derekfort, ga 10317",,,stephen88@example.net,False,False,"",True
GUEST-100772,unknown,unknown,unknown,unknown,guest,"75639 joel lock, ronaldtown, oh 19216","75639 joel lock, ronaldtown, oh 19216",,,ubriggs@example.com,False,False,"",True
GUEST-100773,unknown,unknown,unknown,unknown,guest,"32635 james squares, new heather, nj 44082","32635 james squares, new heather, nj 44082",,,michelle57@example.org,False,False,"",True
GUEST-100774,unknown,unknown,unknown,unknown,guest,"31542 harris ranch, taramouth, mi 22121","31542 harris ranch, taramouth, mi 22121",,,yhendricks@example.com,False,False,"",True
GUEST-100775,unknown,unknown,unknown,unknown,guest,"494 park heights, kristinhaven, sc 94207","494 park heights, kristinhaven, sc 94207",,,qwhite@example.org,False,False,"",True
GUEST-100776,unknown,unknown,unknown,unknown,guest,"799 kayla cliff suite 226, fryeside, md 83868","799 kayla cliff suite 226, fryeside, md 83868",,,dgarcia@example.net,False,False,"",True
GUEST-100777,unknown,unknown,unknown,unknown,guest,"95098 mcpherson island suite 836, south sandra, vi 19632","95098 mcpherson island suite 836, south sandra, vi 19632",,,mariahill@example.com,False,False,"",True
GUEST-100778,unknown,unknown,unknown,unknown,guest,"780 ryan mountains, adamsview, ny 27187","780 ryan mountains, adamsview, ny 27187",,,spatterson@example.com,False,False,"",True
GUEST-100779,unknown,unknown,unknown,unknown,guest,"63458 wendy circles suite 407, new caitlinborough, ia 89453","63458 wendy circles suite 407, new caitlinborough, ia 89453",,,paula53@example.org,False,False,"",True
GUEST-100780,unknown,unknown,unknown,unknown,guest,"91046 nicholas trafficway, west michelleview, dc 09240","91046 nicholas trafficway, west michelleview, dc 09240",,,timothy81@example.org,False,False,"",True
GUEST-100781,unknown,unknown,unknown,unknown,guest,"69858 bradley lights apt. 545, castanedashire, as 41137","69858 bradley lights apt. 545, castanedashire, as 41137",,,bradfordsamantha@example.org,False,False,"",True
GUEST-100782,unknown,unknown,unknown,unknown,guest,"21803 eric route apt. 046, south samantha, nv 90717","21803 eric route apt. 046, south samantha, nv 90717",,,jasonthomas@example.org,False,False,"",True
GUEST-100783,unknown,unknown,unknown,unknown,guest,"34786 keith island, south martin, ne 80969","34786 keith island, south martin, ne 80969",,,grahamjennifer@example.org,False,False,"",True
GUEST-100784,unknown,unknown,unknown,unknown,guest,"257 murphy cape, north sandra, pr 06235","257 murphy cape, north sandra, pr 06235",,,landryangela@example.net,False,False,"",True
GUEST-100785,unknown,unknown,unknown,unknown,guest,"35969 decker corner, port john, co 06390","35969 decker corner, port john, co 06390",,,megan02@example.net,False,False,"",True
GUEST-100786,unknown,unknown,unknown,unknown,guest,"usns lopez, fpo aa 38449","usns lopez, fpo aa 38449",,,kellysosa@example.net,False,False,"",True
GUEST-100787,unknown,unknown,unknown,unknown,guest,"unit 6788 box 6989, dpo aa 29164","unit 6788 box 6989, dpo aa 29164",,,rphelps@example.com,False,False,"",True
GUEST-100788,unknown,unknown,unknown,unknown,guest,"869 smith neck apt. 948, new nicoleland, nh 66010","869 smith neck apt. 948, new nicoleland, nh 66010",,,powellsteven@example.net,False,False,"",True
GUEST-100789,unknown,unknown,unknown,unknown,guest,"30932 ingram harbor, south anthonymouth, nc 22654","30932 ingram harbor, south anthonymouth, nc 22654",,,crystalwalker@example.org,False,False,"",True
GUEST-100790,unknown,unknown,unknown,unknown,guest,"257 murphy cape, north sandra, pr 06235","257 murphy cape, north sandra, pr 06235",,,landryangela@example.net,False,False,"",True
GUEST-100791,unknown,unknown,unknown,unknown,guest,"75639 joel lock, ronaldtown, oh 19216","75639 joel lock, ronaldtown, oh 19216",,,ubriggs@example.com,False,False,"",True
GUEST-100792,unknown,unknown,unknown,unknown,guest,"50951 michael divide, moorefurt, fm 26071","50951 michael divide, moorefurt, fm 26071",,,thomasjames@example.com,False,False,"",True
GUEST-100793,unknown,unknown,unknown,unknown,guest,"unit 6726 box 0470, dpo ae 28946","unit 6726 box 0470, dpo ae 28946",,,allison88@example.net,False,False,"",True
GUEST-100794,unknown,unknown,unknown,unknown,guest,"unit 6788 box 6989, dpo aa 29164","unit 6788 box 6989, dpo aa 29164",,,rphelps@example.com,False,False,"",True
GUEST-100795,unknown,unknown,unknown,unknown,guest,"4640 stacey spurs suite 164, brownshire, wy 29596","4640 stacey spurs suite 164, brownshire, wy 29596",,,jacksontaylor@example.org,False,False,"",True
GUEST-100796,unknown,unknown,unknown,unknown,guest,"0292 gibbs estates, paigeshire, me 54642","0292 gibbs estates, paigeshire, me 54642",,,roberto58@example.com,unknown,"","",True
GUEST-100797,unknown,unknown,unknown,unknown,guest,"954 robert brooks apt. 156, east judith, ia 34695","954 robert brooks apt. 156, east judith, ia 34695",,,fischerbradley@example.net,False,False,"",True
GUEST-100798,unknown,unknown,unknown,unknown,guest,"86456 richard knoll, victorialand, pw 29550","86456 richard knoll, victorialand, pw 29550",,,andrewmoore@example.com,False,False,"",True
GUEST-100799,unknown,unknown,unknown,unknown,guest,"801 miller burgs, lake john, az 46183","801 miller burgs, lake john, az 46183",,,mhart@example.com,False,False,"",True
GUEST-100800,unknown,unknown,unknown,unknown,guest,"usns huang, fpo aa 95681","usns huang, fpo aa 95681",,,hardinapril@example.net,False,False,"",True
GUEST-100801,unknown,unknown,unknown,unknown,guest,"486 rivera ville apt. 198, new donald, ok 88171","486 rivera ville apt. 198, new donald, ok 88171",,,james68@example.net,False,"","",True
GUEST-100802,unknown,unknown,unknown,unknown,guest,"1731 austin mall, zimmermanmouth, ga 98302","1731 austin mall, zimmermanmouth, ga 98302",,,whall@example.net,unknown,False,"",True
GUEST-100803,unknown,unknown,unknown,unknown,guest,"psc 2115, box 1742, apo ap 15719","psc 2115, box 1742, apo ap 15719",,,joshua71@example.net,False,False,"",True
GUEST-100804,unknown,unknown,unknown,unknown,guest,"584 small causeway apt. 372, aguilarberg, nc 83808","584 small causeway apt. 372, aguilarberg, nc 83808",,,fordmichelle@example.org,False,False,"",True
GUEST-100805,unknown,unknown,unknown,unknown,guest,"3999 gonzalez orchard suite 839, mcintyrechester, de 06323","3999 gonzalez orchard suite 839, mcintyrechester, de 06323",,,tina30@example.com,False,False,"",True
GUEST-100806,unknown,unknown,unknown,unknown,guest,"400 mario crest, mcintoshbury, ny 67136","400 mario crest, mcintoshbury, ny 67136",,,mendozakelly@example.org,False,"","",True
GUEST-100807,unknown,unknown,unknown,unknown,guest,"279 blankenship field, freemanburgh, or 98449","279 blankenship field, freemanburgh, or 98449",,,oholt@example.com,False,False,"",True
GUEST-100808,unknown,unknown,unknown,unknown,guest,"34967 justin lights, kellyville, al 69838","34967 justin lights, kellyville, al 69838",,,ronald52@example.com,False,False,"",True
GUEST-100809,unknown,unknown,unknown,unknown,guest,"800 huber station apt. 384, hayneston, ar 97319","800 huber station apt. 384, hayneston, ar 97319",,,tturner@example.org,False,False,"",True
GUEST-100810,unknown,unknown,unknown,unknown,guest,"81637 brandi shoal, lake wanda, ky 74764","81637 brandi shoal, lake wanda, ky 74764",,,kimberly09@example.org,False,False,"",True
GUEST-100811,unknown,unknown,unknown,unknown,guest,"6505 tracey rapid suite 968, east hannah, dc 82534","6505 tracey rapid suite 968, east hannah, dc 82534",,,banksgene@example.net,False,False,"",True
GUEST-100812,unknown,unknown,unknown,unknown,guest,"0394 petersen club, mullinston, nd 59035","0394 petersen club, mullinston, nd 59035",,,jennifer10@example.com,False,False,"",True
GUEST-100813,unknown,unknown,unknown,unknown,guest,"4894 jessica parks, bennettshire, mo 31909","4894 jessica parks, bennettshire, mo 31909",,,kdiaz@example.org,False,False,"",True
GUEST-100814,unknown,unknown,unknown,unknown,guest,"998 amanda trail apt. 159, mccarthyside, ny 80373","998 amanda trail apt. 159, mccarthyside, ny 80373",,,imendoza@example.net,False,False,"",True
GUEST-100815,unknown,unknown,unknown,unknown,guest,"3740 angela rest, south christinestad, mh 03254","3740 angela rest, south christinestad, mh 03254",,,malvarado@example.net,False,False,"",True
GUEST-100816,unknown,unknown,unknown,unknown,guest,"4043 alicia lakes apt. 391, darrellland, wy 69968","4043 alicia lakes apt. 391, darrellland, wy 69968",,,woodardkevin@example.com,False,False,"",True
GUEST-100817,unknown,unknown,unknown,unknown,guest,"49445 mack fort suite 590, burchstad, sd 31743","49445 mack fort suite 590, burchstad, sd 31743",,,ntorres@example.com,False,False,"",True
GUEST-100818,unknown,unknown,unknown,unknown,guest,"unit 4113 box 7041, dpo ap 30700","unit 4113 box 7041, dpo ap 30700",,,sparksdanielle@example.net,False,False,"",True
GUEST-100819,unknown,unknown,unknown,unknown,guest,"523 terry prairie, bradleymouth, in 21313","523 terry prairie, bradleymouth, in 21313",,,marquezbernard@example.net,False,False,"",True
GUEST-100820,unknown,unknown,unknown,unknown,guest,"962 jose knolls suite 719, kristinahaven, la 95161","962 jose knolls suite 719, kristinahaven, la 95161",,,thomas70@example.net,False,False,"",True
GUEST-100821,unknown,unknown,unknown,unknown,guest,"629 bailey ranch, new lori, mo 97549","629 bailey ranch, new lori, mo 97549",,,lewisanita@example.com,unknown,False,"",True
GUEST-100822,unknown,unknown,unknown,unknown,guest,"800 huber station apt. 384, hayneston, ar 97319","800 huber station apt. 384, hayneston, ar 97319",,,tturner@example.org,False,False,"",True
GUEST-100823,unknown,unknown,unknown,unknown,guest,"84899 sims mountains apt. 245, lake latoyaview, mt 52866","84899 sims mountains apt. 245, lake latoyaview, mt 52866",,,jessicamacias@example.net,False,False,"",True
GUEST-100824,unknown,unknown,unknown,unknown,guest,"799 kayla cliff suite 226, fryeside, md 83868","799 kayla cliff suite 226, fryeside, md 83868",,,dgarcia@example.net,False,False,"",True
GUEST-100825,unknown,unknown,unknown,unknown,guest,"84125 keith place apt. 158, lake brianfurt, nh 96318","84125 keith place apt. 158, lake brianfurt, nh 96318",,,ujones@example.net,False,False,"",True
GUEST-100826,unknown,unknown,unknown,unknown,guest,"627 martinez islands suite 567, port heatherport, or 55703","627 martinez islands suite 567, port heatherport, or 55703",,,martinwilliam@example.net,False,False,"",True
GUEST-100827,unknown,unknown,unknown,unknown,guest,"6698 melanie village apt. 943, schmidtside, oh 48585","6698 melanie village apt. 943, schmidtside, oh 48585",,,christopher20@example.org,False,False,"",True
